JobIDRaw|Start|Elapsed|AllocTRES|State
3845934.extern|2025-03-20T14:22:55|00:22:57|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3846399|2025-03-20T15:02:05|00:23:47|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3846399.extern|2025-03-20T15:02:05|00:23:48|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3846548|2025-03-20T15:27:12|00:32:29|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 992
3846548.extern|2025-03-20T15:27:12|00:32:30|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3851412|None|00:00:00||CANCELLED by 364274
3851415|2025-03-21T10:37:34|00:05:55|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3851415.extern|2025-03-21T10:37:34|00:05:56|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3851483|2025-03-21T10:44:07|00:30:21|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|TIMEOUT
3851483.extern|2025-03-21T10:44:07|00:30:22|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3851857|2025-03-21T11:35:43|00:00:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3851857.batch|2025-03-21T11:35:43|00:00:11|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3851857.extern|2025-03-21T11:35:43|00:00:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3851866|2025-03-21T11:36:43|00:00:33|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3851866.batch|2025-03-21T11:36:43|00:00:33|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3851866.extern|2025-03-21T11:36:43|00:00:33|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3851867|2025-03-21T11:36:43|00:00:01|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3851867.batch|2025-03-21T11:36:43|00:00:02|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3851867.extern|2025-03-21T11:36:43|00:00:01|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3852099|2025-03-21T12:01:55|03:26:46|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852099.batch|2025-03-21T12:01:55|03:26:46|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852099.extern|2025-03-21T12:01:55|03:26:46|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852102|2025-03-21T12:06:27|06:32:44|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852102.batch|2025-03-21T12:06:27|06:32:44|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852102.extern|2025-03-21T12:06:27|06:32:44|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852103|2025-03-21T12:06:27|01:30:40|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852103.batch|2025-03-21T12:06:27|01:30:40|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852103.extern|2025-03-21T12:06:27|01:30:40|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852104|2025-03-21T12:57:05|01:18:15|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852104.batch|2025-03-21T12:57:05|01:18:15|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852104.extern|2025-03-21T12:57:05|01:18:15|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852105|2025-03-21T13:37:19|01:21:46|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852105.batch|2025-03-21T13:37:19|01:21:46|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852105.extern|2025-03-21T13:37:19|01:21:46|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852106|2025-03-21T13:54:44|03:19:14|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852106.batch|2025-03-21T13:54:44|03:19:14|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852106.extern|2025-03-21T13:54:44|03:19:14|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852107|2025-03-21T13:54:44|1-01:02:33|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852107.batch|2025-03-21T13:54:44|1-01:02:33|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3852107.extern|2025-03-21T13:54:44|1-01:02:33|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3866756|2025-03-22T09:49:16|00:11:57|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3866756.batch|2025-03-22T09:49:16|00:11:57|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3866756.extern|2025-03-22T09:49:16|00:11:58|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874728|2025-03-24T10:46:31|00:14:50|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3874728.extern|2025-03-24T10:46:31|00:14:51|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874891|2025-03-24T11:13:19|00:11:53|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3874891.extern|2025-03-24T11:13:19|00:11:54|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874978|2025-03-24T11:29:37|09:49:03|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874978.batch|2025-03-24T11:29:37|09:49:03|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874978.extern|2025-03-24T11:29:37|09:49:03|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874979|2025-03-24T11:29:37|00:55:22|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3874979.batch|2025-03-24T11:29:37|00:55:22|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3874979.extern|2025-03-24T11:29:37|00:55:22|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874981|2025-03-24T11:29:37|02:28:36|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3874981.batch|2025-03-24T11:29:37|02:28:38|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3874981.extern|2025-03-24T11:29:37|02:28:36|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3874982|2025-03-24T11:29:37|12:00:09|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|TIMEOUT
3874982.batch|2025-03-24T11:29:37|12:00:10|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3874982.extern|2025-03-24T11:29:37|12:00:09|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3875135|2025-03-24T12:57:07|00:00:35|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3875135.batch|2025-03-24T12:57:07|00:00:35|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3875135.extern|2025-03-24T12:57:07|00:00:35|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3875233|2025-03-24T13:09:21|00:49:39|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3875233.batch|2025-03-24T13:09:21|00:49:40|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3875233.extern|2025-03-24T13:09:21|00:49:39|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3875538|2025-03-24T14:15:51|00:30:28|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|TIMEOUT
3875538.extern|2025-03-24T14:15:51|00:30:29|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3876055|2025-03-24T15:49:55|02:37:27|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3876055.batch|2025-03-24T15:49:55|02:37:27|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3876055.extern|2025-03-24T15:49:55|02:37:27|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3876057|2025-03-24T15:54:34|05:36:53|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3876057.batch|2025-03-24T15:54:34|05:36:53|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3876057.extern|2025-03-24T15:54:34|05:36:53|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879448|2025-03-25T07:39:10|00:35:15|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3879448.batch|2025-03-25T07:39:10|00:35:16|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3879448.extern|2025-03-25T07:39:10|00:35:15|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879449|2025-03-25T07:39:17|00:20:46|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879449.batch|2025-03-25T07:39:17|00:20:46|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879449.extern|2025-03-25T07:39:17|00:20:46|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879450|2025-03-25T07:39:23|00:12:11|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879450.batch|2025-03-25T07:39:23|00:12:11|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879450.extern|2025-03-25T07:39:23|00:12:11|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879451|2025-03-25T07:39:29|00:09:21|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879451.batch|2025-03-25T07:39:29|00:09:21|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879451.extern|2025-03-25T07:39:29|00:09:21|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879452|2025-03-25T07:39:35|00:07:19|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879452.batch|2025-03-25T07:39:35|00:07:19|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879452.extern|2025-03-25T07:39:35|00:07:19|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879453|2025-03-25T07:39:41|00:06:49|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879453.batch|2025-03-25T07:39:41|00:06:49|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879453.extern|2025-03-25T07:39:41|00:06:49|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879454|2025-03-25T07:39:47|00:05:47|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879454.batch|2025-03-25T07:39:47|00:05:47|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879454.extern|2025-03-25T07:39:47|00:05:47|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879455|2025-03-25T07:40:25|00:33:51|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3879455.batch|2025-03-25T07:40:25|00:33:52|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3879455.extern|2025-03-25T07:40:25|00:33:51|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879456|2025-03-25T07:40:31|00:33:36|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3879456.batch|2025-03-25T07:40:31|00:33:37|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3879456.extern|2025-03-25T07:40:31|00:33:36|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879457|2025-03-25T07:40:37|00:23:05|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879457.batch|2025-03-25T07:40:37|00:23:05|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879457.extern|2025-03-25T07:40:37|00:23:05|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879458|2025-03-25T07:40:43|00:17:25|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879458.batch|2025-03-25T07:40:43|00:17:25|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879458.extern|2025-03-25T07:40:43|00:17:25|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879459|2025-03-25T07:40:49|00:13:12|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879459.batch|2025-03-25T07:40:49|00:13:12|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879459.extern|2025-03-25T07:40:49|00:13:12|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879460|2025-03-25T07:40:54|00:32:19|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 992
3879460.batch|2025-03-25T07:40:54|00:32:20|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3879460.extern|2025-03-25T07:40:54|00:32:19|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879461|2025-03-25T07:41:01|00:10:04|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879461.batch|2025-03-25T07:41:01|00:10:04|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879461.extern|2025-03-25T07:41:01|00:10:04|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879580|2025-03-25T08:12:26|00:46:32|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879580.batch|2025-03-25T08:12:26|00:46:32|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879580.extern|2025-03-25T08:12:26|00:46:32|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879581|2025-03-25T08:12:48|00:21:50|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879581.batch|2025-03-25T08:12:48|00:21:50|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879581.extern|2025-03-25T08:12:48|00:21:50|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879582|2025-03-25T08:12:48|00:17:45|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879582.batch|2025-03-25T08:12:48|00:17:45|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879582.extern|2025-03-25T08:12:48|00:17:45|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879583|2025-03-25T08:12:48|00:18:00|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879583.batch|2025-03-25T08:12:48|00:18:00|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879583.extern|2025-03-25T08:12:48|00:18:00|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879584|2025-03-25T08:12:48|00:18:03|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879584.batch|2025-03-25T08:12:48|00:18:03|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879584.extern|2025-03-25T08:12:48|00:18:03|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879585|2025-03-25T08:12:55|00:15:15|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879585.batch|2025-03-25T08:12:55|00:15:15|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879585.extern|2025-03-25T08:12:55|00:15:15|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879586|2025-03-25T08:13:00|00:15:48|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879586.batch|2025-03-25T08:13:00|00:15:48|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879586.extern|2025-03-25T08:13:00|00:15:48|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879587|2025-03-25T08:13:08|01:00:07|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|TIMEOUT
3879587.batch|2025-03-25T08:13:08|01:00:08|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3879587.extern|2025-03-25T08:13:08|01:00:07|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879588|2025-03-25T08:13:14|00:41:52|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879588.batch|2025-03-25T08:13:14|00:41:52|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879588.extern|2025-03-25T08:13:14|00:41:52|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879589|2025-03-25T08:13:19|00:25:02|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879589.batch|2025-03-25T08:13:19|00:25:02|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879589.extern|2025-03-25T08:13:19|00:25:02|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879590|2025-03-25T08:13:26|00:20:40|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879590.batch|2025-03-25T08:13:26|00:20:40|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879590.extern|2025-03-25T08:13:26|00:20:40|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879591|2025-03-25T08:14:09|00:20:53|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879591.batch|2025-03-25T08:14:09|00:20:53|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879591.extern|2025-03-25T08:14:09|00:20:53|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879592|2025-03-25T08:14:17|01:00:10|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3879592.batch|2025-03-25T08:14:17|01:00:11|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3879592.extern|2025-03-25T08:14:17|01:00:10|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879593|2025-03-25T08:14:27|00:19:01|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879593.batch|2025-03-25T08:14:27|00:19:01|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3879593.extern|2025-03-25T08:14:27|00:19:01|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
